"Disorder id","Disorder name","Human gene symbol","Mouse model description","PhenoDigm % score","Matching human phenotypes","Matching mouse phenotypes"
"ORPHA:475","Joubert Syndrome","TCTN1","Tctn1<em1(IMPC)Mbp> hom embryo",44.41,"HP:0002084,HP:0004422,HP:0002126,HP:0001161,HP:0000238,HP:0007370,HP:0001829,HP:0001320","MP:0000433,MP:0000564,MP:0000562,MP:0003054"
"ORPHA:475","Joubert Syndrome","HYLS1","Hyls1<em1(IMPC)Tcp> het early",20.605,"HP:0001829,HP:0001161","MP:0004357"
"ORPHA:475","Joubert Syndrome","HYLS1","Hyls1<em1(IMPC)Tcp> hom embryo",20.835,"HP:0001696,HP:0002084","MP:0001697,MP:0001700,MP:0000269,MP:0003984"
"ORPHA:475","Joubert Syndrome","TOGARAM1","Togaram1<em1(IMPC)J> hom embryo",38.565,"HP:0002084,HP:0001829,HP:0001161","MP:0000562,MP:0005650"
"ORPHA:477774","Combined Oxidative Phosphorylation Defect Type 27","CARS2","Cars2<em1(IMPC)Bay> het early",28.715,"HP:0007351","MP:0001513"
"ORPHA:477993","Palatal Anomalies-Widely Spaced Teeth-Facial Dysmorphism-Developmental Delay Syndrome","KDM1A","Kdm1a<tm1(NCOM)Mfgc> het early",19.11,"HP:0000041,HP:0001655,HP:0000047","MP:0002188,MP:0002989"
"ORPHA:478","Kallmann Syndrome","CHD7","Chd7<Whi> het early",27.77,"HP:0001288,HP:0001251,HP:0001513","MP:0003313,MP:0003961,MP:0001262"
"ORPHA:478","Kallmann Syndrome","FGFR1","Fgfr1<tm1.1(KOMP)Vlcg> hom embryo",15.265,"HP:0000823","MP:0003984"
"ORPHA:478","Kallmann Syndrome","CCDC141","Ccdc141<tm1.1(KOMP)Wtsi> hom early",25.405,"HP:0001288,HP:0001251","MP:0001402"
"ORPHA:478","Kallmann Syndrome","WDR11","Wdr11<em1(IMPC)Mbp> het early",14.665,"HP:0003187","MP:0000367"
"ORPHA:478","Kallmann Syndrome","WDR11","Wdr11<em1(IMPC)Mbp> het late",33.99,"HP:0008734,HP:0000028,HP:0000054,HP:0000008,HP:0003187,HP:0008736,HP:0000044,HP:0000830,HP:0000104","MP:0002135,MP:0003642,MP:0003068,MP:0002997"
"ORPHA:478","Kallmann Syndrome","WDR11","Wdr11<em1(IMPC)Mbp> hom early",43.73,"HP:0008734,HP:0000028,HP:0004349,HP:0000008,HP:0000054,HP:0000786,HP:0030016,HP:0008736,HP:0000144,HP:0100639,HP:0000044","MP:0009709,MP:0001925,MP:0003795,MP:0001120"
"ORPHA:478","Kallmann Syndrome","WDR11","Wdr11<em1(IMPC)Mbp> hom late",34.97,"HP:0000823,HP:0008734,HP:0000028,HP:0000008,HP:0000054,HP:0003187,HP:0008736,HP:0003164,HP:0000044,HP:0000830","MP:0005313,MP:0003642,MP:0002997"
"ORPHA:478","Kallmann Syndrome","TACR3","Tacr3<em1(IMPC)J> hom early",40.005,"HP:0004349,HP:0000786,HP:0030016,HP:0000144,HP:0100639,HP:0002757,HP:0000044","MP:0000063,MP:0001926,MP:0010124"
"ORPHA:478","Kallmann Syndrome","HESX1","Hesx1<em1(IMPC)J> hom embryo",36.825,"HP:0009804,HP:0000175","MP:0000111"
"ORPHA:478","Kallmann Syndrome","SPRY4","Spry4<tm1b(KOMP)Mbp> hom early",29.47,"HP:0001763,HP:0001761,HP:0000508","MP:0002764,MP:0005287"
"ORPHA:480536","Msh3-Related Attenuated Familial Adenomatous Polyposis","MSH3","Msh3<em1(IMPC)Mbp> hom early",29.565,"HP:0000107","MP:0002135,MP:0003068"
"ORPHA:481152","Pycr2-Related Microcephaly-Progressive Leukoencephalopathy","PYCR2","Pycr2<tm1a(EUCOMM)Wtsi> hom early",20.54,"HP:0005072,HP:0001371,HP:0001382","MP:0000063"
"ORPHA:487796","Macrothrombocytopenia-Lymphedema-Developmental Delay-Facial Dysmorphism-Camptodactyly Syndrome","CDC42","Cdc42<tm1b(EUCOMM)Hmgu> het early",26.915,"HP:0000126,HP:0000648,HP:0000122,HP:0000047","MP:0001325,MP:0003068"
"ORPHA:487825","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> het early",14.38,"HP:0009890","MP:0001284"
"ORPHA:487825","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> het late",25.21,"HP:0000028","MP:0004832"
"ORPHA:487825","Pierpont Syndrome","TBL1XR1","Tbl1xr1<tm1b(EUCOMM)Hmgu> hom early",23.515,"HP:0009909,HP:0000358,HP:0000400,HP:0000365","MP:0004738"
"ORPHA:48818","Aceruloplasminemia","CP","Cp<tm1b(KOMP)Wtsi> hom early",45.505,"HP:0040303,HP:0005505,HP:0011967,HP:0003281,HP:0004840,HP:0010837,HP:0012465,HP:0025498","MP:0002591,MP:0005642,MP:0002874,MP:0005562,MP:0004151"
"ORPHA:488613","Global Developmental Delay-Neuro-Ophthalmological Abnormalities-Seizures-Intellectual Disability Syndrome","GNB1","Gnb1<em1(IMPC)Bay> het early",24.27,"HP:0002540","MP:0002574"
"ORPHA:488642","Telo2-Related Intellectual Disability-Neurodevelopmental Disorder","TELO2","Telo2<em1(IMPC)J> het early",12.33,"HP:0006380,HP:0003273","MP:0010024"
"ORPHA:488650","Distal Myopathy, Tateyama Type","CAV3","Cav3<em1(IMPC)Kmpc> hom early",50.655,"HP:0040081,HP:0003124","MP:0000182"
"ORPHA:494526","Infantile-Onset Generalized Dyskinesia With Orofacial Involvement","PDE10A","Pde10a<em1(IMPC)H> hom early",32.965,"HP:0002317","MP:0001402"
"ORPHA:495818","9Q33.3Q34.11 Microdeletion Syndrome","STXBP1","Stxbp1<tm1b(EUCOMM)Hmgu> het early",21.89,"HP:0002015,HP:0000369,HP:0000377","MP:0001399,MP:0004738"
"ORPHA:495818","9Q33.3Q34.11 Microdeletion Syndrome","STXBP1","Stxbp1<tm1b(EUCOMM)Hmgu> hom embryo",26.175,"HP:0001009,HP:0000421","MP:0001914"
"ORPHA:496689","Kyphoscoliosis-Lateral Tongue Atrophy-Hereditary Spastic Paraplegia Syndrome","KY","Ky<em1(IMPC)J> hom early",45.54,"HP:0007020,HP:0003487,HP:0030051,HP:0002061","MP:0000745,MP:0001406"
"ORPHA:500095","Tall Stature-Intellectual Disability-Renal Anomalies Syndrome","FIBP","Fibp<tm1e(EUCOMM)Wtsi> het early",18.62,"HP:0410252,HP:0410255","MP:0005561,MP:0002875"
"ORPHA:500159","Microcephaly-Corpus Callosum And Cerebellar Vermis Hypoplasia-Facial Dysmorphism-Intellectual Disability Syndrom","RAC1","Rac1<em1(IMPC)Mbp> het early",40.855,"HP:0000028,HP:0001629,HP:0000819,HP:0001627,HP:0001647,HP:0001655,HP:0000047","MP:0000266,MP:0001147,MP:0001146,MP:0002188,MP:0002989"
"ORPHA:500533","Polyhydramnios-Megalencephaly-Symptomatic Epilepsy Syndrome","STRADA","Strada<em1(IMPC)Bay> hom embryo",28.035,"HP:0010804,HP:0000194,HP:0000154","MP:0009908,MP:0000111"
"ORPHA:500545","Severe Neurodevelopmental Disorder With Feeding Difficulties-Stereotypic Hand Movement-Bilateral Cataract","NACC1","Nacc1<em1(IMPC)Hmgu> hom early",32.08,"HP:0002521","MP:0004738"
"ORPHA:502423","Mitochondrial Myopathy-Cerebellar Ataxia-Pigmentary Retinopathy Syndrome","MSTO1","Msto1<em1(IMPC)Tcp> het early",18.6,"HP:0008180,HP:0000870","MP:0002059,MP:0001552"
"ORPHA:502434","Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome","STAG1","Stag1<em1(IMPC)Mbp> het early",22.205,"HP:0000028,HP:0000050","MP:0009084"
"ORPHA:502434","Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome","STAG1","Stag1<em1(IMPC)Mbp> het late",34.015,"HP:0000085,HP:0000028,HP:0000050","MP:0002135,MP:0009552,MP:0002997,MP:0002989"
"ORPHA:502434","Stag1-Related Intellectual Disability-Facial Dysmorphism-Gastroesophageal Reflux Syndrome","STAG1","Stag1<em1(IMPC)Mbp> hom embryo",33.8,"HP:0001511,HP:0004322","MP:0003984"
"ORPHA:503","Larsen Syndrome","FLNB","Flnb<tm1b(KOMP)Wtsi> het early",22.18,"HP:0001363,HP:0005692,HP:0008755","MP:0000063,MP:0010124"
"ORPHA:505216","3-Methylglutaconic Aciduria Type 9","TIMM50","Timm50<tm1b(EUCOMM)Wtsi> het early",29.405,"HP:0000648,HP:0001533,HP:0001508","MP:0011965,MP:0003960,MP:0003731"
"ORPHA:505248","Mucopolysaccharidosis-Like Syndrome With Congenital Heart Defects And Hematopoietic Disorders","VPS33A","Vps33a<em2(IMPC)Tcp> het early",37.03,"HP:0001433,HP:0001882,HP:0000105,HP:0001903,HP:0001631,HP:0005528,HP:0001627,HP:0001873,HP:0001655,HP:0001639","MP:0010067,MP:0000219,MP:0002833,MP:0004952,MP:0005016"
"ORPHA:505248","Mucopolysaccharidosis-Like Syndrome With Congenital Heart Defects And Hematopoietic Disorders","VPS33A","Vps33a<em2(IMPC)Tcp> het late",48.8,"HP:0001433,HP:0002159,HP:0000093,HP:0000105,HP:0012597,HP:0000100,HP:0003541,HP:0000509","MP:0001304,MP:0011874,MP:0003068"
"ORPHA:508093","Mepan Syndrome","MECR","Mecr<tm1a(EUCOMM)Wtsi> het early",44.635,"HP:0002451,HP:0001288,HP:0001251,HP:0002530,HP:0032005,HP:0012179,HP:0001332","MP:0005316,MP:0001406"
"ORPHA:508533","Skeletal Dysplasia-T-Cell Immunodeficiency-Developmental Delay Syndrome","EXTL3","Extl3<em1(IMPC)Mbp> het late",39.695,"HP:0032061,HP:0000085,HP:0002240,HP:0001888,HP:0005407,HP:0005415,HP:0005403","MP:0002135,MP:0000691,MP:0000689,MP:0000599,MP:0002989,MP:0000598"
"ORPHA:508542","Congenital Progressive Bone Marrow Failure-B-Cell Immunodeficiency-Skeletal Dysplasia Syndrome","MYSM1","Mysm1<tm1a(KOMP)Wtsi> het early",32.21,"HP:0001882,HP:0001903,HP:0001888,HP:0001896,HP:0001873,HP:0010976,HP:0001875","MP:0002590"
"ORPHA:508542","Congenital Progressive Bone Marrow Failure-B-Cell Immunodeficiency-Skeletal Dysplasia Syndrome","MYSM1","Mysm1<tm1a(KOMP)Wtsi> hom early",48.48,"HP:0005792,HP:0001882,HP:0001903,HP:0005528,HP:0010049,HP:0001888,HP:0001896,HP:0000916,HP:0001156,HP:0012490,HP:0001873,HP:0010976,HP:0000765,HP:0001875","MP:0008074,MP:0008502,MP:0005015,MP:0008501,MP:0000322,MP:0000208,MP:0005564,MP:0008211,MP:0002492,MP:0002875,MP:0005505,MP:0000572,MP:0004509,MP:0005017,MP:0002874,MP:0005641,MP:0000221,MP:0002590,MP:0000150,MP:0010024"
"ORPHA:50944","Schöpf-Schulz-Passarge Syndrome","WNT10A","Wnt10a<tm1.1(KOMP)Vlcg> hom early",12.005,"HP:0000982","MP:0002764"
"ORPHA:50945","Blomstrand Lethal Chondrodysplasia","PTH1R","Pth1r<tm1a(EUCOMM)Hmgu> het early",24.92,"HP:0011001","MP:0010124"
"ORPHA:51","Aicardi-Goutières Syndrome","ADAR","Adar<tm1b(EUCOMM)Wtsi> het early",24.21,"HP:0000819","MP:0005560"
"ORPHA:51","Aicardi-Goutières Syndrome","ADAR","Adar<tm1b(EUCOMM)Wtsi> hom embryo",31.84,"HP:0002139,HP:0000958","MP:0004258,MP:0003717,MP:0001722,MP:0001697,MP:0003720"
"ORPHA:51","Aicardi-Goutières Syndrome","RNASEH2A","Rnaseh2a<em1(IMPC)Tcp> het early",35.815,"HP:0001433,HP:0000054,HP:0005550,HP:0004809,HP:0006579,HP:0001087,HP:0001640","MP:0002599,MP:0002591,MP:0000220,MP:0005505,MP:0005562,MP:0004952,MP:0001304,MP:0001126"
"ORPHA:510","Lesch-Nyhan Syndrome","HPRT1","Hprt<tm1a(EUCOMM)Hmgu> hem early",43.785,"HP:0002149,HP:0001903","MP:0001556,MP:0002875,MP:0002590,MP:0003179"
"ORPHA:510","Lesch-Nyhan Syndrome","HPRT1","Hprt<tm1a(EUCOMM)Hmgu> hom early",41.295,"HP:0001903","MP:0002875,MP:0002590"
"ORPHA:51636","Whim Syndrome","CXCR4","Cxcr4<em1(IMPC)Mbp> het early",36.375,"HP:0002840,HP:0001888,HP:0011850,HP:0011992,HP:0030079,HP:0001875","MP:0001148,MP:0000218,MP:0000691,MP:0001146,MP:0000220,MP:0005013,MP:0000689"
"ORPHA:520","Acute Promyelocytic Leukemia","ZBTB16","Zbtb16<em1(IMPC)Mbp> hom early",32.455,"HP:0001974,HP:0001882,HP:0001903,HP:0030955,HP:0100608,HP:0001873,HP:0002716,HP:0001876,HP:0001824,HP:0001875","MP:0000692,MP:0001147,MP:0003960,MP:0001399,MP:0000689"
"ORPHA:524","Li-Fraumeni Syndrome","TP53","Trp53<tm1b(EUCOMM)Hmgu> hom early",19.77,"HP:0001909,HP:0006721,HP:0004808","MP:0012362"
"ORPHA:52417","Malt Lymphoma","FOXP1","Foxp1<tm1b(KOMP)Wtsi> het early",14.62,"HP:0001824","MP:0003960"
"ORPHA:52429","Branchiootic Syndrome","SIX1","Six1<em1(IMPC)Mbp> het embryo",16.465,"HP:0009795","MP:0003231,MP:0001711"
"ORPHA:52429","Branchiootic Syndrome","SIX1","Six1<em1(IMPC)Mbp> hom embryo",15.99,"HP:0009795","MP:0003984,MP:0001711"
"ORPHA:528","Congenital Generalized Lipodystrophy","PPARG","Pparg<tm1b(KOMP)Wtsi> het early",38.845,"HP:0009125,HP:0008887,HP:0000819,HP:0000842,HP:0001508,HP:0000855","MP:0010024,MP:0003961,MP:0013279"
"ORPHA:528","Congenital Generalized Lipodystrophy","BSCL2","Bscl2<tm1b(EUCOMM)Hmgu> hom early",58.92,"HP:0001833,HP:0009125,HP:0008887,HP:0000819,HP:0030796,HP:0000842,HP:0001508,HP:0002155,HP:0012062,HP:0000855,HP:0003124","MP:0002764,MP:0000194,MP:0005559,MP:0002968,MP:0005178,MP:0013279,MP:0003960,MP:0005292,MP:0003795,MP:0002965,MP:0001556,MP:0002941,MP:0005343,MP:0005568,MP:0010025,MP:0010124,MP:0001566"
"ORPHA:528","Congenital Generalized Lipodystrophy","FOS","Fos<em1(IMPC)Mbp> het early",35.665,"HP:0009125,HP:0008887,HP:0001508","MP:0003961,MP:0010024"
"ORPHA:528","Congenital Generalized Lipodystrophy","FOS","Fos<em1(IMPC)Mbp> hom embryo",25.57,"HP:0001635,HP:0001639","MP:0001914"
"ORPHA:528","Congenital Generalized Lipodystrophy","CAV1","Cav1<em2(IMPC)Ics> hom early",51.37,"HP:0030796,HP:0002155,HP:0001635,HP:0001639,HP:0003124","MP:0001556,MP:0005140,MP:0002626,MP:0005178"
"ORPHA:529665","Neurodevelopmental Delay-Seizures-Ophthalmic Anomalies-Osteopenia-Cerebellar Atrophy Syndrome","GPAA1","Gpaa1<em1(IMPC)Bay> het early",23.16,"HP:0000648","MP:0002792"
"ORPHA:529962","17Q24.2 Microdeletion Syndrome","BPTF","Bptf<em1(IMPC)Bay> het early",22.53,"HP:0002650,HP:0000470,HP:0003019,HP:0002967,HP:0003028","MP:0004609"
"ORPHA:529970","Male Infertility Due To Acephalic Spermatozoa","SUN5","Sun5<em1(IMPC)Mbp> hom early",65.195,"HP:0012869,HP:0012207,HP:0003251,HP:0000798,HP:0012867","MP:0001925"
"ORPHA:529970","Male Infertility Due To Acephalic Spermatozoa","SUN5","Sun5<em1(IMPC)Mbp> hom late",26.08,"HP:0012869,HP:0000798,HP:0012867","MP:0001146,MP:0002997,MP:0001148"
"ORPHA:536532","Classical-Like Ehlers-Danlos Syndrome Type 2","AEBP1","Aebp1<tm1.1(KOMP)Wtsi> het early",21.065,"HP:0001634,HP:0001698","MP:0000274,MP:0000266"
"ORPHA:540","Familial Hemophagocytic Lymphohistiocytosis","STX11","Stx11<em1(IMPC)Mbp> hom early",30.525,"HP:0012211,HP:0012156,HP:0001903,HP:0001875,HP:0002240,HP:0002155,HP:0001873,HP:0003281,HP:0001744,HP:0003073","MP:0002135,MP:0000274,MP:0002833,MP:0005565,MP:0005013,MP:0002989"
"ORPHA:54595","Craniopharyngioma","CTNNB1","Ctnnb1<Bfc> het early",19.58,"HP:0002659","MP:0002896,MP:0000062"
"ORPHA:552","Mody","PAX4","Pax4<tm1b(EUCOMM)Hmgu> het early",32.33,"HP:0040217,HP:0030794","MP:0002968,MP:0005568"
"ORPHA:552","Mody","PDX1","Pdx1<tm1b(EUCOMM)Wtsi> het early",47.245,"HP:0001998,HP:0003076,HP:0004924,HP:0003074,HP:0008255,HP:0001952,HP:0040216,HP:0000825,HP:0001953,HP:0000831","MP:0005293"
"ORPHA:552","Mody","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het early",33.645,"HP:0040217,HP:0000488,HP:0030794","MP:0001325,MP:0005178,MP:0011964,MP:0005344,MP:0001556,MP:0002792,MP:0010097"
"ORPHA:552","Mody","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het late",48.78,"HP:0002594,HP:0001998,HP:0040214,HP:0003076,HP:0004924,HP:0003074,HP:0008255,HP:0001952,HP:0040216,HP:0000825,HP:0001953,HP:0000831","MP:0005292,MP:0005355"
"ORPHA:552","Mody","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het middle",23.985,"HP:0025502,HP:0001520,HP:0001513","MP:0001262"
"ORPHA:552","Mody","KCNJ11","Kcnj11<tm1b(EUCOMM)Wtsi> hom early",50.73,"HP:0001998,HP:0003076,HP:0001953,HP:0004924,HP:0003074,HP:0008255,HP:0001952,HP:0040216,HP:0000825,HP:0040217,HP:0000831","MP:0002874,MP:0013278,MP:0005293"
"ORPHA:552","Mody","BLK","Blk<tm1.1(KOMP)Vlcg> hom early",17.21,"HP:0002594,HP:0040214,HP:0008255,HP:0040216,HP:0000825,HP:0001953,HP:0000831","MP:0001147,MP:0001146"
"ORPHA:552","Mody","GCK","Gck<em1(IMPC)H> het early",56.135,"HP:0001998,HP:0003076,HP:0004924,HP:0030794,HP:0003074,HP:0008255,HP:0001952,HP:0040216,HP:0040217,HP:0000825,HP:0001953,HP:0000831","MP:0005559,MP:0005293,MP:0013279,MP:0002968"
"ORPHA:552","Mody","ABCC8","Abcc8<em1(IMPC)J> hom early",49.45,"HP:0001998,HP:0025502,HP:0003076,HP:0004924,HP:0003074,HP:0008255,HP:0001952,HP:0040216,HP:0000825,HP:0001953,HP:0001520,HP:0000831,HP:0001513","MP:0003960,MP:0005293"
"ORPHA:557003","Oculoskeletodental Syndrome","PIK3C2A","Pik3c2a<tm1b(EUCOMM)Hmgu> hom embryo",18.815,"HP:0004322","MP:0003984"
"ORPHA:560","Marshall Syndrome","COL11A1","Col11a1<em1(IMPC)Bay> hom embryo",41.19,"HP:0000218,HP:0000164,HP:0000175,HP:0000343,HP:0000215,HP:0000179","MP:0009908,MP:0000111"
"ORPHA:56304","Atelosteogenesis Type Ii","SLC26A2","Slc26a2<em1(IMPC)Bay> hom embryo",23.87,"HP:0000219,HP:0100337,HP:0000343,HP:0000175","MP:0009908"
"ORPHA:56305","Atelosteogenesis Type Iii","FLNB","Flnb<tm1b(KOMP)Wtsi> het early",18.21,"HP:0003902,HP:0008755","MP:0000063,MP:0010124"
"ORPHA:563609","Isolated Anencephaly","VANGL2","Vangl2<Lp> het early",25.9,"HP:0009800","MP:0005559"
"ORPHA:563609","Isolated Anencephaly","VANGL2","Vangl2<em1(IMPC)Mbp> hom embryo",37.88,"HP:0001511,HP:0410030","MP:0003984,MP:0000111"
"ORPHA:563612","Isolated Exencephaly","VANGL2","Vangl2<Lp> het early",22.33,"HP:0009800","MP:0005559"
"ORPHA:563612","Isolated Exencephaly","VANGL2","Vangl2<em1(IMPC)Mbp> hom embryo",34.145,"HP:0002683,HP:0005466,HP:0001360","MP:0000914,MP:0011495"
"ORPHA:564","Meckel Syndrome","TCTN3","Tctn3<em1(IMPC)J> hom embryo",49.01,"HP:0002084,HP:0001830,HP:0000568,HP:0002323,HP:0001162,HP:0001177,HP:0008053,HP:0000528,HP:0006487","MP:0001697,MP:0000562,MP:0001293"
"ORPHA:564","Meckel Syndrome","TMEM237","Tmem237<tm1b(EUCOMM)Hmgu> het early",39.595,"HP:0001696,HP:0010459,HP:0001830,HP:0000028,HP:0001746,HP:0000062,HP:0001747,HP:0001162,HP:0001737,HP:0100732,HP:0001177,HP:0000037,HP:0000648,HP:0000532,HP:0006487","MP:0000627,MP:0001325,MP:0004357,MP:0000266,MP:0002339,MP:0002768,MP:0000639,MP:0001147,MP:0001146,MP:0000274,MP:0000702"
"ORPHA:564","Meckel Syndrome","TCTN1","Tctn1<em1(IMPC)Mbp> het early",17.885,"HP:0000648","MP:0002699"
"ORPHA:564","Meckel Syndrome","TCTN1","Tctn1<em1(IMPC)Mbp> het embryo",54.755,"HP:0002084,HP:0001830,HP:0000238,HP:0000528,HP:0006870,HP:0000568,HP:0002323,HP:0001162,HP:0000252,HP:0007370,HP:0001177,HP:0008053,HP:0001305,HP:0006487","MP:0001293,MP:0000433,MP:0000564,MP:0003054,MP:0000562,MP:0001297"
"ORPHA:564","Meckel Syndrome","TCTN1","Tctn1<em1(IMPC)Mbp> hom embryo",54.755,"HP:0002084,HP:0001830,HP:0000238,HP:0000528,HP:0006870,HP:0000568,HP:0002323,HP:0001162,HP:0000252,HP:0007370,HP:0001177,HP:0008053,HP:0001305,HP:0006487","MP:0001293,MP:0000433,MP:0000564,MP:0003054,MP:0000562,MP:0001297"
"ORPHA:564","Meckel Syndrome","CEP290","Cep290<em1(IMPC)Mbp> het early",11.875,"HP:0001747,HP:0001746","MP:0005642"
"ORPHA:565","Menkes Disease","ATP7A","Atp7a<em1(IMPC)J> hem early",38.475,"HP:0008070,HP:0005599,HP:0002224","MP:0002075"
"ORPHA:565","Menkes Disease","ATP7A","Atp7a<em1(IMPC)J> hom early",38.475,"HP:0008070,HP:0005599,HP:0002224","MP:0002075"
"ORPHA:565624","Combined Oxidative Phosphorylation Defect Type 39","GFM2","Gfm2<em1(IMPC)Mbp> het early",14.83,"HP:0000028","MP:0000639"
"ORPHA:567","22Q11.2 Deletion Syndrome","HIRA","Hira<tm1a(EUCOMM)Wtsi> het early",19.795,"HP:0000778,HP:0001873,HP:0001744","MP:0000221"
"ORPHA:567","22Q11.2 Deletion Syndrome","ARVCF","Arvcf<tm1e(EUCOMM)Wtsi> hom early",38.01,"HP:0000518,HP:0000778,HP:0000113,HP:0007018,HP:0005562,HP:0001873,HP:0002901,HP:0000076,HP:0000627,HP:0011496,HP:0001744,HP:0000089,HP:0000047","MP:0002968,MP:0001303,MP:0001399,MP:0000220,MP:0001756,MP:0001304"
"ORPHA:567","22Q11.2 Deletion Syndrome","JMJD1C","Jmjd1c<tm1a(EUCOMM)Wtsi> het early",25.955,"HP:0000518,HP:0002650,HP:0000470,HP:0000627,HP:0011496","MP:0003036,MP:0002546,MP:0001322"
"ORPHA:567","22Q11.2 Deletion Syndrome","COMT","Comt<tm1b(EUCOMM)Wtsi> hom early",35.665,"HP:0000739,HP:0007018,HP:0007302,HP:0002901,HP:0000716","MP:0020870,MP:0001399,MP:0005567,MP:0001364,MP:0005419,MP:0002941,MP:0001566"
"ORPHA:567","22Q11.2 Deletion Syndrome","GP1BB","Gp1bb<tm1.1(KOMP)Vlcg> hom early",41.635,"HP:0000778,HP:0000028,HP:0000821,HP:0000829,HP:0000836,HP:0001873,HP:0000130,HP:0001081,HP:0001744,HP:0001872,HP:0000047","MP:0002599,MP:0001120,MP:0001147,MP:0001146,MP:0009709,MP:0002590,MP:0003179"
"ORPHA:567","22Q11.2 Deletion Syndrome","RREB1","Rreb1<tm1b(EUCOMM)Wtsi> het early",47.59,"HP:0000778,HP:0000023,HP:0001537,HP:0001508,HP:0001873,HP:0002901,HP:0000682,HP:0001744,HP:0001513","MP:0010067,MP:0000218,MP:0000208,MP:0002875,MP:0003960,MP:0002874,MP:0005419,MP:0010025,MP:0000195"
"ORPHA:567","22Q11.2 Deletion Syndrome","TBX1","Tbx1<em1(IMPC)Mbp> het early",33.175,"HP:0000778,HP:0000028,HP:0000829,HP:0000568,HP:0001081,HP:0000648,HP:0001744","MP:0001289,MP:0001944,MP:0001293"
"ORPHA:567","22Q11.2 Deletion Syndrome","TBX1","Tbx1<em1(IMPC)Mbp> het embryo",38.42,"HP:0007271,HP:0002414,HP:0002435,HP:0001537,HP:0000568,HP:0002139","MP:0001297,MP:0001711"
"ORPHA:567","22Q11.2 Deletion Syndrome","TBX1","Tbx1<em1(IMPC)Mbp> hom embryo",29.65,"HP:0007271,HP:0002414,HP:0002435,HP:0001537,HP:0001561,HP:0001511,HP:0004322,HP:0002139","MP:0003984,MP:0001711,MP:0001785"
"ORPHA:568","Microphthalmia, Lenz Type","NAA10","Naa10<em1(IMPC)Mbp> hem early",37.85,"HP:0000126,HP:0000028,HP:0000072,HP:0008678,HP:0000047","MP:0002135,MP:0003068,MP:0001147,MP:0001146,MP:0002989"
"ORPHA:568","Microphthalmia, Lenz Type","NAA10","Naa10<em1(IMPC)Mbp> hem late",33.675,"HP:0000126,HP:0000028,HP:0000072,HP:0008678,HP:0000047","MP:0002135,MP:0003068,MP:0000639,MP:0002997,MP:0002059"
"ORPHA:568","Microphthalmia, Lenz Type","NAA10","Naa10<em1(IMPC)Mbp> hom early",20.88,"HP:0100490,HP:0000028,HP:0000047","MP:0010025,MP:0001120"
"ORPHA:568","Microphthalmia, Lenz Type","NAA10","Naa10<em1(IMPC)Mbp> hom late",44.625,"HP:0000126,HP:0000028,HP:0000072,HP:0008678,HP:0000568,HP:0000047","MP:0002135,MP:0001126,MP:0003068,MP:0001297"
"ORPHA:570","Moebius Syndrome","REV3L","Rev3l<tm1b(EUCOMM)Hmgu> het early",27.635,"HP:0002015,HP:0007957","MP:0001304,MP:0001399"
"ORPHA:572","Immunodeficiency By Defective Expression Of Mhc Class Ii","RFXANK","Rfxank<tm1b(EUCOMM)Hmgu> hom early",26.745,"HP:0025347","MP:0002968"
"ORPHA:572013","Posterior-Predominant Lissencephaly-Broad Flat Pons And Medulla-Midline Crossing Defects Syndrome","CEP85L","Cep85l<em1(IMPC)Mbp> hom early",18.11,"HP:0000011,HP:0000609","MP:0002135,MP:0003068,MP:0004738"
"ORPHA:573","Monilethrix","KRT86","Krt86<em1(IMPC)Tcp> hom early",33.65,"HP:0100543","MP:0001417"
"ORPHA:576","Mucolipidosis Type Ii","GNPTAB","Gnptab<em1(IMPC)Mbp> het early",13.465,"HP:0001433,HP:0001744,HP:0001712","MP:0003068"
"ORPHA:576","Mucolipidosis Type Ii","GNPTAB","Gnptab<em1(IMPC)Mbp> het late",41.27,"HP:0001433,HP:0001712,HP:0001638,HP:0001633,HP:0001655,HP:0001646,HP:0001744","MP:0000266,MP:0002339,MP:0000691,MP:0004832,MP:0000274,MP:0002188,MP:0000702,MP:0000689"
"ORPHA:576","Mucolipidosis Type Ii","GNPTAB","Gnptab<em1(IMPC)Mbp> hom embryo",19.425,"HP:0001537","MP:0003231,MP:0004258,MP:0001711"
"ORPHA:585","Multiple Sulfatase Deficiency","SUMF1","Sumf1<tm1b(KOMP)Wtsi> het early",20.055,"HP:0002240,HP:0001744","MP:0000274"
"ORPHA:586","Cystic Fibrosis","SLC6A14","Slc6a14<tm1b(KOMP)Wtsi> hem early",27.645,"HP:0012873","MP:0002631,MP:0004931"
"ORPHA:586","Cystic Fibrosis","DCTN4","Dctn4<em1(IMPC)Wtsi> het early",16.935,"HP:0002570","MP:0001554"
